6.674231142,192.168.1.1:47926,192.168.2.1:5001,32,0x3c19d85d,0x3c19a55d,10,25,28960,1944,29312
6.675905270,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1a1c3d,0x3c19c1bd,16,25,43520,2311,29312
6.680079362,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1a497d,0x3c19d85d,20,25,55040,2651,29312
6.680422636,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1a54cd,0x3c19de05,21,25,57984,3054,29312
6.680431072,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1a54cd,0x3c19e3ad,22,25,60928,3444,29312
6.682249995,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1a54cd,0x3c19eefd,24,25,66688,3732,29312
6.682799586,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1a98ad,0x3c1a10ed,25,25,84096,4212,29312
6.693736028,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1b0425,0x3c1a820d,26,25,141952,7840,29312
6.713523530,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1be0bd,0x3c1b58fd,27,25,170496,7610,29312
6.731276478,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1d4515,0x3c1ca10d,29,25,251520,6878,29312
6.741211712,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1deec5,0x3c1d4515,30,25,301184,7053,29312
6.758201130,192.168.1.1:47926,192.168.2.1:5001,32,0x3c1e877d,0x3c1dd825,31,25,301184,8390,29312
6.796972554,192.168.1.1:47926,192.168.2.1:5001,32,0x3c204bfd,0x3c1fb345,33,25,301184,10621,29312
6.809294968,192.168.1.1:47926,192.168.2.1:5001,32,0x3c210c4d,0x3c207ee5,34,25,301184,10511,29312
6.820275956,192.168.1.1:47926,192.168.2.1:5001,32,0x3c21d245,0x3c218e65,35,25,281216,9590,29312
6.837651826,192.168.1.1:47926,192.168.2.1:5001,32,0x3c2330f5,0x3c228745,36,27,301184,8270,29312
6.867440859,192.168.1.1:47926,192.168.2.1:5001,32,0x3c240d8d,0x3c239c6d,37,27,301184,14220,29312
6.901160077,192.168.1.1:47926,192.168.2.1:5001,32,0x3c256c3d,0x3c24954d,38,28,272256,17747,29312
6.961631438,192.168.1.1:47926,192.168.2.1:5001,32,0x3c26b44d,0x3c25d20d,40,30,301184,32811,29312
