7.514729939,192.168.1.1:47954,192.168.2.1:5001,32,0x9e328d35,0x9e325a35,10,23,28960,1782,29312
7.514951600,192.168.1.1:47954,192.168.2.1:5001,32,0x9e328d35,0x9e325a4d,11,23,29056,1878,29312
7.516702355,192.168.1.1:47954,192.168.2.1:5001,32,0x9e32c5c5,0x9e3270ed,15,23,40576,2119,29312
7.519692229,192.168.1.1:47954,192.168.2.1:5001,32,0x9e32dc65,0x9e328d35,20,23,55040,2973,29312
7.520074815,192.168.1.1:47954,192.168.2.1:5001,32,0x9e3309a5,0x9e329885,22,23,60928,3194,29312
7.520083015,192.168.1.1:47954,192.168.2.1:5001,32,0x9e3309a5,0x9e329e2d,23,23,63744,3435,29312
7.546663875,192.168.1.1:47954,192.168.2.1:5001,32,0x9e343b15,0x9e33b355,25,23,170496,11170,29312
7.556368034,192.168.1.1:47954,192.168.2.1:5001,32,0x9e34849d,0x9e34356d,26,23,179072,10999,29312
7.635839256,192.168.1.1:47954,192.168.2.1:5001,32,0x9e38d93d,0x9e383add,30,23,237568,6372,29312
7.649598258,192.168.1.1:47954,192.168.2.1:5001,32,0x9e399f35,0x9e3900d5,31,23,237568,7708,29312
7.768044161,192.168.1.1:47954,192.168.2.1:5001,32,0x9e42a2f5,0x9e426a65,40,30,237568,9653,29312
7.825541847,192.168.1.1:47954,192.168.2.1:5001,32,0x9e460fad,0x9e4549b5,43,31,330240,13082,29312
7.878335697,192.168.1.1:47954,192.168.2.1:5001,32,0x9e483fa5,0x9e47411d,45,33,330240,27616,29312
7.907514400,192.168.1.1:47954,192.168.2.1:5001,32,0x9e4a356d,0x9e493c8d,47,34,330240,11901,29312
7.946208854,192.168.1.1:47954,192.168.2.1:5001,32,0x9e4c5a4d,0x9e4b503d,49,36,330240,18117,29312
7.996335197,192.168.1.1:47954,192.168.2.1:5001,32,0x9e4e575d,0x9e4d806d,51,37,330240,26331,29312
8.026347162,192.168.1.1:47954,192.168.2.1:5001,32,0x9e50c87d,0x9e4fc9f5,53,39,330240,12679,29312
8.085885683,192.168.1.1:47954,192.168.2.1:5001,32,0x9e5593e5,0x9e54d93d,55,40,330240,8923,29312
8.102801884,192.168.1.1:47954,192.168.2.1:5001,32,0x9e573675,0x9e56214d,56,42,330240,10241,29312
8.110864465,192.168.1.1:47954,192.168.2.1:5001,32,0x9e57b88d,0x9e577ffd,57,42,295936,12750,29312
8.154150286,192.168.1.1:47954,192.168.2.1:5001,32,0x9e5a3d5d,0x9e59ff25,59,43,330240,12095,29312
8.218079415,192.168.1.1:47954,192.168.2.1:5001,32,0x9e5e0dd5,0x9e5cba75,61,45,330240,19737,29312
8.250524717,192.168.1.1:47954,192.168.2.1:5001,32,0x9e605a4d,0x9e5f6425,63,46,330240,17043,29312
8.282183560,192.168.1.1:47954,192.168.2.1:5001,32,0x9e625a4d,0x9e622fc5,65,48,330240,11102,29312
8.331479390,192.168.1.1:47954,192.168.2.1:5001,32,0x9e668fed,0x9e6514f5,67,49,330240,19999,29312
8.383564283,192.168.1.1:47954,192.168.2.1:5001,32,0x9e6985dd,0x9e680ae5,69,51,330240,21380,29312
8.428517325,192.168.1.1:47954,192.168.2.1:5001,32,0x9e6caeb5,0x9e6b1d1d,71,52,330240,23367,29312
8.454981093,192.168.1.1:47954,192.168.2.1:5001,32,0x9e6e4b9d,0x9e6cbfad,72,54,330240,26544,29312
8.491129527,192.168.1.1:47954,192.168.2.1:5001,32,0x9e71856d,0x9e6fee2d,74,55,330240,17013,29312
8.523773045,192.168.1.1:47954,192.168.2.1:5001,32,0x9e74f7cd,0x9e7349ed,76,57,330240,11545,29312
8.546246253,192.168.1.1:47954,192.168.2.1:5001,44,0x9e76c79d,0x9e75305d,65,38,330112,14201,29312
8.546626032,192.168.1.1:47954,192.168.2.1:5001,44,0x9e76cd45,0x9e75305d,64,38,330112,14147,29312
8.558674234,192.168.1.1:47954,192.168.2.1:5001,32,0x9e77933d,0x9e7738bd,12,10,330240,9772,29312
8.563932163,192.168.1.1:47954,192.168.2.1:5001,32,0x9e781555,0x9e77c625,14,10,330240,8747,29312
8.576581564,192.168.1.1:47954,192.168.2.1:5001,32,0x9e792a7d,0x9e78d5a5,17,12,330240,5329,29312
8.611197422,192.168.1.1:47954,192.168.2.1:5001,32,0x9e7be7dd,0x9e7b6b6d,23,16,330240,5302,29312
8.616654216,192.168.1.1:47954,192.168.2.1:5001,32,0x9e7c69f5,0x9e7be7dd,24,18,330240,4811,29312
8.625562187,192.168.1.1:47954,192.168.2.1:5001,32,0x9e7d0855,0x9e7c8095,25,18,330240,6004,29312
8.632554746,192.168.1.1:47954,192.168.2.1:5001,32,0x9e7d9015,0x9e7cfd05,26,19,330240,6588,29312
8.641657770,192.168.1.1:47954,192.168.2.1:5001,32,0x9e7e28cd,0x9e7d95bd,27,19,330240,7614,29312
8.659160332,192.168.1.1:47954,192.168.2.1:5001,32,0x9e7f658d,0x9e7eccd5,29,21,330240,9327,29312
8.667357339,192.168.1.1:47954,192.168.2.1:5001,32,0x9e800f3d,0x9e7f7685,30,22,330240,6896,29312
8.686796384,192.168.1.1:47954,192.168.2.1:5001,32,0x9e817ee5,0x9e80d535,32,24,330240,8698,29312
8.709669461,192.168.1.1:47954,192.168.2.1:5001,32,0x9e82c6f5,0x9e823f35,34,25,330240,13532,29312
8.728733159,192.168.1.1:47954,192.168.2.1:5001,32,0x9e84911d,0x9e83d0cd,36,27,330240,8618,29312
8.736928569,192.168.1.1:47954,192.168.2.1:5001,32,0x9e85b195,0x9e84e04d,37,27,330240,8167,29312
8.827951553,192.168.1.1:47954,192.168.2.1:5001,32,0x9e8bc50d,0x9e8ad77d,44,33,330240,16114,29312
8.837479507,192.168.1.1:47954,192.168.2.1:5001,32,0x9e8cbded,0x9e8bcab5,45,33,330240,12378,29312
8.848082666,192.168.1.1:47954,192.168.2.1:5001,32,0x9e8dcd6d,0x9e8ccee5,46,34,330240,10728,29312
8.857073715,192.168.1.1:47954,192.168.2.1:5001,32,0x9e8ebafd,0x9e8dc7c5,47,34,330240,10071,29312
8.869487844,192.168.1.1:47954,192.168.2.1:5001,32,0x9e8fdb75,0x9e8ed745,48,36,330240,10083,29312
8.900222093,192.168.1.1:47954,192.168.2.1:5001,32,0x9e920b6d,0x9e90f645,50,37,330240,14646,29312
8.926199316,192.168.1.1:47954,192.168.2.1:5001,32,0x9e94e515,0x9e93bef5,52,39,286976,11731,29312
8.940204131,192.168.1.1:47954,192.168.2.1:5001,32,0x9e96af3d,0x9e959a15,54,40,330240,9272,29312
8.965505535,192.168.1.1:47954,192.168.2.1:5001,52,0x9e98686d,0x9e972605,50,27,330240,15682,29312
8.968066235,192.168.1.1:47954,192.168.2.1:5001,52,0x9e987965,0x9e972605,47,27,330240,12452,29312
8.968878489,192.168.1.1:47954,192.168.2.1:5001,52,0x9e987f0d,0x9e972605,46,27,330240,12269,29312
8.971578875,192.168.1.1:47954,192.168.2.1:5001,52,0x9e989b55,0x9e972605,41,27,330240,12072,29312
8.972442616,192.168.1.1:47954,192.168.2.1:5001,52,0x9e98a6a5,0x9e972605,39,27,330240,12325,29312
8.976898530,192.168.1.1:47954,192.168.2.1:5001,52,0x9e98ce3d,0x9e972605,32,27,330240,14509,29312
8.979101478,192.168.1.1:47954,192.168.2.1:5001,52,0x9e98d98d,0x9e972605,30,27,330240,15551,29312
8.979394654,192.168.1.1:47954,192.168.2.1:5001,52,0x9e98df35,0x9e972605,27,27,330240,15908,29312
8.996008414,192.168.1.1:47954,192.168.2.1:5001,32,0x9e99833d,0x9e9939b5,13,12,330240,10364,29312
9.000269423,192.168.1.1:47954,192.168.2.1:5001,32,0x9e99c71d,0x9e9977ed,14,12,330240,9461,29312
9.009891139,192.168.1.1:47954,192.168.2.1:5001,32,0x9e9a70cd,0x9e9a1bf5,16,12,330240,6051,29312
9.047611133,192.168.1.1:47954,192.168.2.1:5001,32,0x9e9d0c3d,0x9e9c9575,22,16,330240,6139,29312
9.050948681,192.168.1.1:47954,192.168.2.1:5001,32,0x9e9d7d5d,0x9e9d0c3d,23,16,330240,5724,29312
9.064185421,192.168.1.1:47954,192.168.2.1:5001,32,0x9e9e106d,0x9e9d8e55,24,18,330240,6592,29312
9.069402006,192.168.1.1:47954,192.168.2.1:5001,32,0x9e9e9285,0x9e9e1615,25,18,330240,7062,29312
9.171033144,192.168.1.1:47954,192.168.2.1:5001,32,0x9ea69215,0x9ea5d1c5,36,27,330240,10366,29312
9.183828196,192.168.1.1:47954,192.168.2.1:5001,32,0x9ea76905,0x9ea69d65,37,27,330240,11507,29312
9.196773946,192.168.1.1:47954,192.168.2.1:5001,32,0x9ea83a4d,0x9ea76ead,38,28,330240,13809,29312
9.257417536,192.168.1.1:47954,192.168.2.1:5001,32,0x9ead16ad,0x9eac2375,43,31,330240,12314,29312
9.269903238,192.168.1.1:47954,192.168.2.1:5001,32,0x9eae262d,0x9ead2d4d,44,33,330240,12497,29312
9.278073616,192.168.1.1:47954,192.168.2.1:5001,32,0x9eaf3b55,0x9eae3ccd,45,33,330240,10485,29312
9.283543646,192.168.1.1:47954,192.168.2.1:5001,32,0x9eb00c9d,0x9eaf0e15,46,34,330240,8146,29312
9.316856314,192.168.1.1:47954,192.168.2.1:5001,32,0x9eb192e5,0x9eb11c1d,48,36,330240,19161,29312
9.385490159,192.168.1.1:47954,192.168.2.1:5001,52,0x9eb8889d,0x9eb76dcd,40,26,330240,12008,29312
9.390603014,192.168.1.1:47954,192.168.2.1:5001,52,0x9eb8889d,0x9eb76dcd,38,26,330240,12560,29312
9.390716076,192.168.1.1:47954,192.168.2.1:5001,52,0x9eb88e45,0x9eb76dcd,37,26,330240,13136,29312
9.390843079,192.168.1.1:47954,192.168.2.1:5001,52,0x9eb893ed,0x9eb76dcd,36,26,330240,13406,29312
9.391029964,192.168.1.1:47954,192.168.2.1:5001,52,0x9eb8a4e5,0x9eb76dcd,34,26,330240,13641,29312
9.392526809,192.168.1.1:47954,192.168.2.1:5001,52,0x9eb8c6d5,0x9eb76dcd,28,26,330240,12970,29312
9.393907438,192.168.1.1:47954,192.168.2.1:5001,52,0x9eb8c6d5,0x9eb76dcd,27,26,330240,12803,29312
9.394440490,192.168.1.1:47954,192.168.2.1:5001,52,0x9eb8cc7d,0x9eb76dcd,26,26,330240,12648,29312
9.416471747,192.168.1.1:47954,192.168.2.1:5001,32,0x9eba2b2d,0x9eb9cb05,17,13,330240,5810,29312
