4.351543103,192.168.1.1:47960,192.168.2.1:5001,32,0x5d06ab05,0x5d067805,10,21,28960,4054,29312
4.352251974,192.168.1.1:47960,192.168.2.1:5001,32,0x5d06c74d,0x5d06836d,13,21,34816,4843,29312
4.358530403,192.168.1.1:47960,192.168.2.1:5001,32,0x5d06f48d,0x5d069a0d,17,21,46336,6223,29312
4.359519178,192.168.1.1:47960,192.168.2.1:5001,32,0x5d071c25,0x5d06b0ad,21,21,57984,7258,29312
4.415421549,192.168.1.1:47960,192.168.2.1:5001,32,0x5d08314d,0x5d07af35,23,21,170496,13401,29312
4.495834492,192.168.1.1:47960,192.168.2.1:5001,32,0x5d0b3835,0x5d0ad265,27,21,191232,10647,29312
4.517670105,192.168.1.1:47960,192.168.2.1:5001,32,0x5d0c6f4d,0x5d0be1e5,28,21,191232,8839,29312
4.528083988,192.168.1.1:47960,192.168.2.1:5001,32,0x5d0cf70d,0x5d0c8045,29,21,191232,10577,29312
4.540695549,192.168.1.1:47960,192.168.2.1:5001,32,0x5d0da665,0x5d0d4095,30,22,191232,9065,29312
4.574104132,192.168.1.1:47960,192.168.2.1:5001,32,0x5d0f1bb5,0x5d0eaa95,31,22,191232,9321,29312
4.613835326,192.168.1.1:47960,192.168.2.1:5001,32,0x5d116d9d,0x5d10f12d,34,25,191232,9460,29312
4.628831415,192.168.1.1:47960,192.168.2.1:5001,32,0x5d12667d,0x5d11a085,35,25,191232,9239,29312
4.638257049,192.168.1.1:47960,192.168.2.1:5001,32,0x5d12dd45,0x5d129965,36,27,167296,11882,29312
4.675388622,192.168.1.1:47960,192.168.2.1:5001,32,0x5d1545cd,0x5d149675,37,27,191232,9073,29312
4.698115248,192.168.1.1:47960,192.168.2.1:5001,32,0x5d16280d,0x5d15730d,38,28,191232,14866,29312
4.828176168,192.168.1.1:47960,192.168.2.1:5001,32,0x5d1ee245,0x5d1e16a5,43,31,231680,11564,29312
4.842869938,192.168.1.1:47960,192.168.2.1:5001,32,0x5d1fbedd,0x5d1efe8d,44,33,312832,15022,29312
4.865230461,192.168.1.1:47960,192.168.2.1:5001,32,0x5d2051ed,0x5d2013b5,45,33,312832,19152,29312
4.944566422,192.168.1.1:47960,192.168.2.1:5001,32,0x5d240dd5,0x5d23313d,47,34,312832,23308,29312
5.013792715,192.168.1.1:47960,192.168.2.1:5001,32,0x5d26781d,0x5d25d6cd,49,36,312832,21023,29312
5.040663477,192.168.1.1:47960,192.168.2.1:5001,32,0x5d286435,0x5d2809b5,51,37,312832,12745,29312
5.072759890,192.168.1.1:47960,192.168.2.1:5001,32,0x5d2a781d,0x5d2a4245,53,39,312832,9757,29312
5.120540358,192.168.1.1:47960,192.168.2.1:5001,32,0x5d2dd125,0x5d2c9fb5,55,40,312832,12946,29312
5.151567399,192.168.1.1:47960,192.168.2.1:5001,32,0x5d306f85,0x5d2f2d1d,57,42,312832,9628,29312
5.174886536,192.168.1.1:47960,192.168.2.1:5001,32,0x5d32781d,0x5d31af35,59,43,312832,12058,29312
5.196967324,192.168.1.1:47960,192.168.2.1:5001,44,0x5d347ad5,0x5d3332c5,54,30,312832,15463,29312
5.198792610,192.168.1.1:47960,192.168.2.1:5001,52,0x5d347ad5,0x5d3332c5,52,30,312832,15639,29312
5.199204841,192.168.1.1:47960,192.168.2.1:5001,52,0x5d347ad5,0x5d3332c5,50,30,312832,15604,29312
5.200292919,192.168.1.1:47960,192.168.2.1:5001,60,0x5d348bcd,0x5d3332c5,47,30,312832,15726,29312
5.200388389,192.168.1.1:47960,192.168.2.1:5001,60,0x5d348bcd,0x5d3332c5,41,30,312832,15438,29312
5.200527126,192.168.1.1:47960,192.168.2.1:5001,60,0x5d348bcd,0x5d3332c5,40,30,312832,15198,29312
5.205429526,192.168.1.1:47960,192.168.2.1:5001,60,0x5d349cc5,0x5d3332c5,32,30,312832,14056,29312
5.215169684,192.168.1.1:47960,192.168.2.1:5001,32,0x5d352fd5,0x5d348bcd,7,7,280192,12659,29312
5.219497936,192.168.1.1:47960,192.168.2.1:5001,32,0x5d352fd5,0x5d34dafd,9,7,312832,10712,29312
5.221592691,192.168.1.1:47960,192.168.2.1:5001,32,0x5d354c1d,0x5d351edd,10,7,312832,10169,29312
5.243512565,192.168.1.1:47960,192.168.2.1:5001,32,0x5d36bbc5,0x5d366c95,15,10,312832,5238,29312
5.249145845,192.168.1.1:47960,192.168.2.1:5001,32,0x5d370af5,0x5d36bbc5,16,12,312832,5610,29312
5.256619408,192.168.1.1:47960,192.168.2.1:5001,32,0x5d3770c5,0x5d37109d,17,12,312832,6503,29312
5.262314915,192.168.1.1:47960,192.168.2.1:5001,32,0x5d37dc3d,0x5d377c15,18,13,312832,5659,29312
5.265795286,192.168.1.1:47960,192.168.2.1:5001,32,0x5d3847b5,0x5d37dc3d,19,13,312832,5034,29312
5.273632373,192.168.1.1:47960,192.168.2.1:5001,32,0x5d38a235,0x5d38420d,20,15,312832,5156,29312
5.284260179,192.168.1.1:47960,192.168.2.1:5001,32,0x5d39956d,0x5d3929f5,22,16,312832,4758,29312
5.299030790,192.168.1.1:47960,192.168.2.1:5001,32,0x5d3ab5e5,0x5d3a2e25,24,18,312832,6917,29312
5.304899517,192.168.1.1:47960,192.168.2.1:5001,32,0x5d3b434d,0x5d3ab5e5,25,18,312832,6233,29312
5.325133540,192.168.1.1:47960,192.168.2.1:5001,32,0x5d3cf6d5,0x5d3c696d,28,21,312832,6724,29312
5.343479434,192.168.1.1:47960,192.168.2.1:5001,32,0x5d3e5585,0x5d3db725,30,22,312832,8151,29312
