17.709255167,192.168.1.1:47890,192.168.2.1:5001,32,0x8383efb0,0x8383bcb0,10,25,28960,1845,29312
17.709431912,192.168.1.1:47890,192.168.2.1:5001,32,0x8383fb00,0x8383bcc8,11,25,29056,2113,29312
17.710445854,192.168.1.1:47890,192.168.2.1:5001,32,0x8383fb00,0x8383c818,13,25,34816,2339,29312
17.710802120,192.168.1.1:47890,192.168.2.1:5001,32,0x83842840,0x8383d368,15,25,40576,2663,29312
17.710820402,192.168.1.1:47890,192.168.2.1:5001,32,0x83842840,0x8383deb8,17,25,46336,2991,29312
17.711038705,192.168.1.1:47890,192.168.2.1:5001,32,0x83844a30,0x8383e460,18,25,49280,3216,29312
17.711322876,192.168.1.1:47890,192.168.2.1:5001,32,0x83844a30,0x8383ea08,18,18,52224,3441,29312
17.716793688,192.168.1.1:47890,192.168.2.1:5001,32,0x83845580,0x8383efb0,18,18,55040,3673,29312
17.717427532,192.168.1.1:47890,192.168.2.1:5001,32,0x83845b28,0x8383f558,18,18,57984,4155,29312
17.717443285,192.168.1.1:47890,192.168.2.1:5001,32,0x83845b28,0x8383fb00,18,18,60928,4656,29312
17.718388809,192.168.1.1:47890,192.168.2.1:5001,32,0x83845b28,0x83840650,18,18,66688,4948,29312
17.718751066,192.168.1.1:47890,192.168.2.1:5001,32,0x83846c20,0x838411a0,18,18,72448,5322,29312
17.719054613,192.168.1.1:47890,192.168.2.1:5001,32,0x83847d18,0x83841cf0,18,18,78208,5694,29312
17.719065364,192.168.1.1:47890,192.168.2.1:5001,32,0x83847d18,0x83842840,18,18,84096,6029,29312
17.719276731,192.168.1.1:47890,192.168.2.1:5001,32,0x83847d18,0x83842de8,18,18,86912,6305,29312
17.719715699,192.168.1.1:47890,192.168.2.1:5001,32,0x83849f08,0x83843938,18,18,92672,6573,29312
17.719725788,192.168.1.1:47890,192.168.2.1:5001,32,0x83849f08,0x83844488,18,18,98560,6863,29312
17.721443598,192.168.1.1:47890,192.168.2.1:5001,32,0x83849f08,0x83844a30,18,18,101376,7118,29312
17.721823392,192.168.1.1:47890,192.168.2.1:5001,32,0x8384b5a8,0x83844fd8,18,18,104320,7461,29312
17.727435007,192.168.1.1:47890,192.168.2.1:5001,32,0x8384c0f8,0x83845580,19,18,107264,7806,29312
17.728138507,192.168.1.1:47890,192.168.2.1:5001,32,0x8384cc48,0x83846678,19,18,115840,8160,29312
17.728351143,192.168.1.1:47890,192.168.2.1:5001,32,0x8384d798,0x83846c20,19,18,118784,8358,29312
17.728361818,192.168.1.1:47890,192.168.2.1:5001,32,0x8384d798,0x838471c8,19,18,121728,8513,29312
17.728957161,192.168.1.1:47890,192.168.2.1:5001,32,0x8384e2e8,0x83847d18,19,18,127488,8649,29312
17.732134568,192.168.1.1:47890,192.168.2.1:5001,32,0x8384ff30,0x838493b8,19,18,139008,8779,29312
17.732154658,192.168.1.1:47890,192.168.2.1:5001,32,0x8384ff30,0x83849960,19,18,141952,9262,29312
17.732301373,192.168.1.1:47890,192.168.2.1:5001,32,0x83850a80,0x83849f08,19,18,144896,9686,29312
17.732681381,192.168.1.1:47890,192.168.2.1:5001,32,0x83850a80,0x8384a4b0,19,18,147712,9831,29312
17.739081386,192.168.1.1:47890,192.168.2.1:5001,32,0x83852c70,0x8384c0f8,19,18,162176,10006,29312
17.745489352,192.168.1.1:47890,192.168.2.1:5001,32,0x838537c0,0x8384cc48,20,18,168064,10210,29312
17.746634974,192.168.1.1:47890,192.168.2.1:5001,32,0x83854310,0x8384d1f0,20,18,170496,11103,29312
